Artist,Week,genre,Days to Peak,track,Length,Rank
Foo Fighters,2nd,Rock,98,Learn To Fly,3:55,69.0
Foo Fighters,3rd,Rock,98,Learn To Fly,3:55,68.0
Foo Fighters,4th,Rock,98,Learn To Fly,3:55,63.0
Foo Fighters,5th,Rock,98,Learn To Fly,3:55,60.0
Foo Fighters,6th,Rock,98,Learn To Fly,3:55,52.0
Foo Fighters,7th,Rock,98,Learn To Fly,3:55,42.0
Foo Fighters,8th,Rock,98,Learn To Fly,3:55,32.0
Foo Fighters,9th,Rock,98,Learn To Fly,3:55,30.0
Fragma,1st,R&B,0,Toca's Miracle,3:22,99.0
Funkmaster Flex,1st,Rap,21,Do You,4:14,92.0
Funkmaster Flex,2nd,Rap,21,Do You,4:14,92.0
Funkmaster Flex,3rd,Rap,21,Do You,4:14,95.0
Funkmaster Flex,4th,Rap,21,Do You,4:14,91.0
Funkmaster Flex,5th,Rap,21,Do You,4:14,91.0
Funkmaster Flex,6th,Rap,21,Do You,4:14,94.0
Funkmaster Flex,7th,Rap,21,Do You,4:14,100.0
Ghostface Killah,1st,R&B,0,Cherchez LaGhost,3:04,98.0
"Gill, Vince",10th,Country,77,Feels Like Love,4:13,54.0
"Gill, Vince",11th,Country,77,Feels Like Love,4:13,53.0
"Gill, Vince",12th,Country,77,Feels Like Love,4:13,52.0
"Gill, Vince",13th,Country,77,Feels Like Love,4:13,55.0
"Gill, Vince",14th,Country,77,Feels Like Love,4:13,52.0
"Gill, Vince",15th,Country,77,Feels Like Love,4:13,57.0
"Gill, Vince",16th,Country,77,Feels Like Love,4:13,76.0
"Gill, Vince",17th,Country,77,Feels Like Love,4:13,91.0
"Gill, Vince",18th,Country,77,Feels Like Love,4:13,99.0
"Gill, Vince",1st,Country,77,Feels Like Love,4:13,82.0
"Gill, Vince",20th,Country,77,Feels Like Love,4:13,91.0
"Gill, Vince",21st,Country,77,Feels Like Love,4:13,89.0
"Gill, Vince",2nd,Country,77,Feels Like Love,4:13,76.0
"Gill, Vince",3rd,Country,77,Feels Like Love,4:13,74.0
"Gill, Vince",4th,Country,77,Feels Like Love,4:13,73.0
"Gill, Vince",5th,Country,77,Feels Like Love,4:13,73.0
"Gill, Vince",6th,Country,77,Feels Like Love,4:13,65.0
"Gill, Vince",7th,Country,77,Feels Like Love,4:13,59.0
"Gill, Vince",8th,Country,77,Feels Like Love,4:13,58.0
"Gill, Vince",9th,Country,77,Feels Like Love,4:13,54.0
"Gilman, Billy",10th,Country,77,One Voice,4:07,44.0
"Gilman, Billy",11th,Country,77,One Voice,4:07,43.0
"Gilman, Billy",12th,Country,77,One Voice,4:07,38.0
"Gilman, Billy",13th,Country,77,One Voice,4:07,40.0
"Gilman, Billy",14th,Country,77,One Voice,4:07,44.0
"Gilman, Billy",15th,Country,77,One Voice,4:07,61.0
"Gilman, Billy",16th,Country,77,One Voice,4:07,77.0
"Gilman, Billy",17th,Country,77,One Voice,4:07,85.0
"Gilman, Billy",18th,Country,77,One Voice,4:07,95.0
"Gilman, Billy",19th,Country,77,One Voice,4:07,97.0
"Gilman, Billy",1st,Country,77,One Voice,4:07,86.0
"Gilman, Billy",2nd,Country,77,One Voice,4:07,86.0
"Gilman, Billy",3rd,Country,77,One Voice,4:07,82.0
"Gilman, Billy",4th,Country,77,One Voice,4:07,72.0
"Gilman, Billy",5th,Country,77,One Voice,4:07,65.0
"Gilman, Billy",6th,Country,77,One Voice,4:07,56.0
"Gilman, Billy",7th,Country,77,One Voice,4:07,56.0
"Gilman, Billy",8th,Country,77,One Voice,4:07,55.0
"Gilman, Billy",9th,Country,77,One Voice,4:07,44.0
Ginuwine,10th,Rock,42,None Of Ur Friends Business,4:12,55.0
Ginuwine,10th,Rock,56,The Best Man I Can Be,4:06,77.0
Ginuwine,11th,Rock,42,None Of Ur Friends Business,4:12,64.0
Ginuwine,11th,Rock,56,The Best Man I Can Be,4:06,85.0
Ginuwine,12th,Rock,42,None Of Ur Friends Business,4:12,71.0
Ginuwine,12th,Rock,56,The Best Man I Can Be,4:06,89.0
Ginuwine,13th,Rock,42,None Of Ur Friends Business,4:12,85.0
Ginuwine,14th,Rock,42,None Of Ur Friends Business,4:12,85.0
Ginuwine,15th,Rock,42,None Of Ur Friends Business,4:12,92.0
Ginuwine,1st,Rock,42,None Of Ur Friends Business,4:12,94.0
Ginuwine,1st,Rock,56,The Best Man I Can Be,4:06,97.0
Ginuwine,2nd,Rock,42,None Of Ur Friends Business,4:12,84.0
Ginuwine,2nd,Rock,56,The Best Man I Can Be,4:06,97.0
Ginuwine,3rd,Rock,42,None Of Ur Friends Business,4:12,71.0
Ginuwine,3rd,Rock,56,The Best Man I Can Be,4:06,83.0
Ginuwine,4th,Rock,42,None Of Ur Friends Business,4:12,71.0
Ginuwine,4th,Rock,56,The Best Man I Can Be,4:06,94.0
Ginuwine,5th,Rock,42,None Of Ur Friends Business,4:12,60.0
Ginuwine,5th,Rock,56,The Best Man I Can Be,4:06,84.0
Ginuwine,6th,Rock,42,None Of Ur Friends Business,4:12,63.0
Ginuwine,6th,Rock,56,The Best Man I Can Be,4:06,88.0
Ginuwine,7th,Rock,42,None Of Ur Friends Business,4:12,48.0
Ginuwine,7th,Rock,56,The Best Man I Can Be,4:06,85.0
Ginuwine,8th,Rock,42,None Of Ur Friends Business,4:12,48.0
Ginuwine,8th,Rock,56,The Best Man I Can Be,4:06,82.0
Ginuwine,9th,Rock,42,None Of Ur Friends Business,4:12,48.0
Ginuwine,9th,Rock,56,The Best Man I Can Be,4:06,77.0
Goo Goo Dolls,10th,Rock,70,Broadway,3:54,26.0
Goo Goo Dolls,11th,Rock,70,Broadway,3:54,24.0
Goo Goo Dolls,12th,Rock,70,Broadway,3:54,33.0
Goo Goo Dolls,13th,Rock,70,Broadway,3:54,46.0
Goo Goo Dolls,14th,Rock,70,Broadway,3:54,48.0
Goo Goo Dolls,15th,Rock,70,Broadway,3:54,57.0
Goo Goo Dolls,16th,Rock,70,Broadway,3:54,62.0
Goo Goo Dolls,17th,Rock,70,Broadway,3:54,74.0
Goo Goo Dolls,18th,Rock,70,Broadway,3:54,82.0
Goo Goo Dolls,19th,Rock,70,Broadway,3:54,85.0
Goo Goo Dolls,1st,Rock,70,Broadway,3:54,74.0
Goo Goo Dolls,20th,Rock,70,Broadway,3:54,87.0
Goo Goo Dolls,2nd,Rock,70,Broadway,3:54,58.0
Goo Goo Dolls,3rd,Rock,70,Broadway,3:54,53.0
Goo Goo Dolls,4th,Rock,70,Broadway,3:54,42.0
Goo Goo Dolls,5th,Rock,70,Broadway,3:54,35.0
Goo Goo Dolls,6th,Rock,70,Broadway,3:54,31.0
Goo Goo Dolls,7th,Rock,70,Broadway,3:54,29.0
Goo Goo Dolls,8th,Rock,70,Broadway,3:54,25.0
Goo Goo Dolls,9th,Rock,70,Broadway,3:54,29.0
"Gray, Macy",10th,Rock,91,I Try,3:52,7.0
"Gray, Macy",11th,Rock,91,I Try,3:52,7.0
"Gray, Macy",12th,Rock,91,I Try,3:52,7.0
"Gray, Macy",13th,Rock,91,I Try,3:52,6.0
"Gray, Macy",14th,Rock,91,I Try,3:52,5.0
"Gray, Macy",15th,Rock,91,I Try,3:52,6.0
"Gray, Macy",16th,Rock,91,I Try,3:52,9.0
"Gray, Macy",17th,Rock,91,I Try,3:52,10.0
"Gray, Macy",18th,Rock,91,I Try,3:52,11.0
"Gray, Macy",19th,Rock,91,I Try,3:52,14.0
"Gray, Macy",1st,Rock,91,I Try,3:52,68.0
"Gray, Macy",20th,Rock,91,I Try,3:52,16.0
"Gray, Macy",21st,Rock,91,I Try,3:52,16.0
"Gray, Macy",22nd,Rock,91,I Try,3:52,16.0
"Gray, Macy",23rd,Rock,91,I Try,3:52,21.0
"Gray, Macy",24th,Rock,91,I Try,3:52,27.0
"Gray, Macy",25th,Rock,91,I Try,3:52,34.0
"Gray, Macy",26th,Rock,91,I Try,3:52,40.0
"Gray, Macy",27th,Rock,91,I Try,3:52,46.0
"Gray, Macy",2nd,Rock,91,I Try,3:52,51.0
"Gray, Macy",3rd,Rock,91,I Try,3:52,47.0
"Gray, Macy",4th,Rock,91,I Try,3:52,36.0
"Gray, Macy",5th,Rock,91,I Try,3:52,30.0
"Gray, Macy",6th,Rock,91,I Try,3:52,20.0
"Gray, Macy",7th,Rock,91,I Try,3:52,15.0
"Gray, Macy",8th,Rock,91,I Try,3:52,12.0
"Gray, Macy",9th,Rock,91,I Try,3:52,8.0
"Griggs, Andy",10th,Country,91,She's More,3:19,48.0
"Griggs, Andy",11th,Country,91,She's More,3:19,47.0
"Griggs, Andy",12th,Country,91,She's More,3:19,43.0
"Griggs, Andy",13th,Country,91,She's More,3:19,42.0
"Griggs, Andy",14th,Country,91,She's More,3:19,37.0
"Griggs, Andy",15th,Country,91,She's More,3:19,41.0
"Griggs, Andy",16th,Country,91,She's More,3:19,50.0
"Griggs, Andy",17th,Country,91,She's More,3:19,69.0
"Griggs, Andy",18th,Country,91,She's More,3:19,73.0
"Griggs, Andy",19th,Country,91,She's More,3:19,77.0
"Griggs, Andy",1st,Country,91,She's More,3:19,81.0
"Griggs, Andy",20th,Country,91,She's More,3:19,85.0
"Griggs, Andy",2nd,Country,91,She's More,3:19,76.0
"Griggs, Andy",3rd,Country,91,She's More,3:19,69.0
"Griggs, Andy",4th,Country,91,She's More,3:19,67.0
"Griggs, Andy",5th,Country,91,She's More,3:19,62.0
"Griggs, Andy",6th,Country,91,She's More,3:19,55.0
"Griggs, Andy",7th,Country,91,She's More,3:19,52.0
"Griggs, Andy",8th,Country,91,She's More,3:19,51.0
"Griggs, Andy",9th,Country,91,She's More,3:19,51.0
Guy,10th,R&B,14,Dancin',4:08,75.0
Guy,11th,R&B,14,Dancin',4:08,94.0
Guy,1st,R&B,14,Dancin',4:08,46.0
Guy,2nd,R&B,14,Dancin',4:08,29.0
Guy,3rd,R&B,14,Dancin',4:08,19.0
Guy,4th,R&B,14,Dancin',4:08,22.0
Guy,5th,R&B,14,Dancin',4:08,36.0
Guy,6th,R&B,14,Dancin',4:08,44.0
Guy,7th,R&B,14,Dancin',4:08,58.0
Guy,8th,R&B,14,Dancin',4:08,58.0
Guy,9th,R&B,14,Dancin',4:08,68.0
Hanson,1st,Country,14,This Time Around,4:14,22.0
Hanson,2nd,Country,14,This Time Around,4:14,22.0
Hanson,3rd,Country,14,This Time Around,4:14,20.0
Hanson,4th,Country,14,This Time Around,4:14,45.0
Hanson,5th,Country,14,This Time Around,4:14,87.0
Hanson,6th,Country,14,This Time Around,4:14,71.0
Hanson,7th,Country,14,This Time Around,4:14,95.0
"Hart, Beth",10th,Country,49,L.A. Song,3:47,97.0
"Hart, Beth",11th,Country,49,L.A. Song,3:47,91.0
"Hart, Beth",12th,Country,49,L.A. Song,3:47,97.0
"Hart, Beth",1st,Country,49,L.A. Song,3:47,99.0
"Hart, Beth",2nd,Country,49,L.A. Song,3:47,100.0
"Hart, Beth",3rd,Country,49,L.A. Song,3:47,98.0
"Hart, Beth",4th,Country,49,L.A. Song,3:47,99.0
"Hart, Beth",5th,Country,49,L.A. Song,3:47,99.0
"Hart, Beth",6th,Country,49,L.A. Song,3:47,99.0
"Hart, Beth",7th,Country,49,L.A. Song,3:47,98.0
"Hart, Beth",8th,Country,49,L.A. Song,3:47,90.0
"Hart, Beth",9th,Country,49,L.A. Song,3:47,99.0
"Heatherly, Eric",10th,Country,105,Flowers On The Wall,3:16,65.0
"Heatherly, Eric",11th,Country,105,Flowers On The Wall,3:16,65.0
"Heatherly, Eric",12th,Country,105,Flowers On The Wall,3:16,60.0
"Heatherly, Eric",13th,Country,105,Flowers On The Wall,3:16,60.0
"Heatherly, Eric",14th,Country,105,Flowers On The Wall,3:16,53.0
"Heatherly, Eric",15th,Country,105,Flowers On The Wall,3:16,51.0
"Heatherly, Eric",16th,Country,105,Flowers On The Wall,3:16,50.0
"Heatherly, Eric",17th,Country,105,Flowers On The Wall,3:16,57.0
"Heatherly, Eric",18th,Country,105,Flowers On The Wall,3:16,77.0
"Heatherly, Eric",19th,Country,105,Flowers On The Wall,3:16,83.0
"Heatherly, Eric",1st,Country,105,Flowers On The Wall,3:16,95.0
"Heatherly, Eric",20th,Country,105,Flowers On The Wall,3:16,89.0
"Heatherly, Eric",2nd,Country,105,Flowers On The Wall,3:16,88.0
"Heatherly, Eric",3rd,Country,105,Flowers On The Wall,3:16,88.0
"Heatherly, Eric",4th,Country,105,Flowers On The Wall,3:16,82.0
"Heatherly, Eric",5th,Country,105,Flowers On The Wall,3:16,82.0
"Heatherly, Eric",6th,Country,105,Flowers On The Wall,3:16,77.0
"Heatherly, Eric",7th,Country,105,Flowers On The Wall,3:16,72.0
"Heatherly, Eric",8th,Country,105,Flowers On The Wall,3:16,67.0
"Heatherly, Eric",9th,Country,105,Flowers On The Wall,3:16,65.0
"Henley, Don",10th,Rock,42,Taking You Home,4:08,68.0
"Henley, Don",11th,Rock,42,Taking You Home,4:08,71.0
"Henley, Don",12th,Rock,42,Taking You Home,4:08,71.0
"Henley, Don",13th,Rock,42,Taking You Home,4:08,79.0
"Henley, Don",14th,Rock,42,Taking You Home,4:08,83.0
"Henley, Don",15th,Rock,42,Taking You Home,4:08,85.0
"Henley, Don",16th,Rock,42,Taking You Home,4:08,87.0
"Henley, Don",17th,Rock,42,Taking You Home,4:08,83.0
"Henley, Don",18th,Rock,42,Taking You Home,4:08,90.0
"Henley, Don",19th,Rock,42,Taking You Home,4:08,87.0
"Henley, Don",1st,Rock,42,Taking You Home,4:08,79.0
"Henley, Don",20th,Rock,42,Taking You Home,4:08,87.0
"Henley, Don",2nd,Rock,42,Taking You Home,4:08,77.0
"Henley, Don",3rd,Rock,42,Taking You Home,4:08,74.0
"Henley, Don",4th,Rock,42,Taking You Home,4:08,73.0
"Henley, Don",5th,Rock,42,Taking You Home,4:08,66.0
"Henley, Don",6th,Rock,42,Taking You Home,4:08,62.0
"Henley, Don",7th,Rock,42,Taking You Home,4:08,58.0
"Henley, Don",8th,Rock,42,Taking You Home,4:08,58.0
"Henley, Don",9th,Rock,42,Taking You Home,4:08,61.0
"Herndon, Ty",10th,Country,49,No Mercy,4:43,96.0
"Herndon, Ty",1st,Country,49,No Mercy,4:43,100.0
"Herndon, Ty",2nd,Country,49,No Mercy,4:43,99.0
"Herndon, Ty",3rd,Country,49,No Mercy,4:43,99.0
"Herndon, Ty",6th,Country,49,No Mercy,4:43,98.0
"Herndon, Ty",7th,Country,49,No Mercy,4:43,94.0
"Herndon, Ty",8th,Country,49,No Mercy,4:43,92.0
"Herndon, Ty",9th,Country,49,No Mercy,4:43,95.0
"Hill, Faith",10th,Rap,70,Let's Make Love,4:11,55.0
"Hill, Faith",10th,Rap,168,Breathe,4:04,43.0
"Hill, Faith",11th,Rap,70,Let's Make Love,4:11,54.0
"Hill, Faith",11th,Rap,168,Breathe,4:04,30.0
"Hill, Faith",12th,Rap,70,Let's Make Love,4:11,69.0
"Hill, Faith",12th,Rap,168,Breathe,4:04,23.0
"Hill, Faith",13th,Rap,70,Let's Make Love,4:11,88.0
"Hill, Faith",13th,Rap,168,Breathe,4:04,23.0
"Hill, Faith",14th,Rap,70,Let's Make Love,4:11,91.0
"Hill, Faith",14th,Rap,168,Breathe,4:04,21.0
"Hill, Faith",15th,Rap,168,Breathe,4:04,21.0
"Hill, Faith",16th,Rap,168,Breathe,4:04,21.0
"Hill, Faith",17th,Rap,168,Breathe,4:04,5.0
"Hill, Faith",18th,Rap,168,Breathe,4:04,3.0
"Hill, Faith",19th,Rap,168,Breathe,4:04,3.0
"Hill, Faith",1st,Rap,70,Let's Make Love,4:11,83.0
"Hill, Faith",1st,Rap,168,Breathe,4:04,81.0
"Hill, Faith",20th,Rap,168,Breathe,4:04,4.0
"Hill, Faith",21st,Rap,168,Breathe,4:04,4.0
"Hill, Faith",22nd,Rap,168,Breathe,4:04,3.0
"Hill, Faith",23rd,Rap,168,Breathe,4:04,3.0
"Hill, Faith",24th,Rap,168,Breathe,4:04,3.0
"Hill, Faith",25th,Rap,168,Breathe,4:04,2.0
"Hill, Faith",26th,Rap,168,Breathe,4:04,2.0
"Hill, Faith",27th,Rap,168,Breathe,4:04,3.0
"Hill, Faith",28th,Rap,168,Breathe,4:04,3.0
"Hill, Faith",29th,Rap,168,Breathe,4:04,2.0
"Hill, Faith",2nd,Rap,70,Let's Make Love,4:11,83.0
"Hill, Faith",2nd,Rap,168,Breathe,4:04,68.0
"Hill, Faith",30th,Rap,168,Breathe,4:04,2.0
"Hill, Faith",31st,Rap,168,Breathe,4:04,3.0
"Hill, Faith",32nd,Rap,168,Breathe,4:04,4.0
"Hill, Faith",33rd,Rap,168,Breathe,4:04,2.0
"Hill, Faith",34th,Rap,168,Breathe,4:04,5.0
"Hill, Faith",35th,Rap,168,Breathe,4:04,8.0
"Hill, Faith",36th,Rap,168,Breathe,4:04,11.0
"Hill, Faith",37th,Rap,168,Breathe,4:04,13.0
"Hill, Faith",38th,Rap,168,Breathe,4:04,14.0
"Hill, Faith",39th,Rap,168,Breathe,4:04,18.0
"Hill, Faith",3rd,Rap,70,Let's Make Love,4:11,73.0
"Hill, Faith",3rd,Rap,168,Breathe,4:04,62.0
"Hill, Faith",40th,Rap,168,Breathe,4:04,22.0
"Hill, Faith",41st,Rap,168,Breathe,4:04,23.0
"Hill, Faith",42nd,Rap,168,Breathe,4:04,22.0
"Hill, Faith",43rd,Rap,168,Breathe,4:04,24.0
"Hill, Faith",44th,Rap,168,Breathe,4:04,30.0
"Hill, Faith",45th,Rap,168,Breathe,4:04,31.0
"Hill, Faith",46th,Rap,168,Breathe,4:04,31.0
"Hill, Faith",47th,Rap,168,Breathe,4:04,38.0
"Hill, Faith",48th,Rap,168,Breathe,4:04,39.0
"Hill, Faith",49th,Rap,168,Breathe,4:04,42.0
"Hill, Faith",4th,Rap,70,Let's Make Love,4:11,73.0
"Hill, Faith",4th,Rap,168,Breathe,4:04,51.0
"Hill, Faith",50th,Rap,168,Breathe,4:04,49.0
"Hill, Faith",51st,Rap,168,Breathe,4:04,49.0
"Hill, Faith",52nd,Rap,168,Breathe,4:04,48.0
"Hill, Faith",53rd,Rap,168,Breathe,4:04,47.0
"Hill, Faith",5th,Rap,70,Let's Make Love,4:11,67.0
"Hill, Faith",5th,Rap,168,Breathe,4:04,42.0
"Hill, Faith",6th,Rap,70,Let's Make Love,4:11,60.0
"Hill, Faith",6th,Rap,168,Breathe,4:04,35.0
"Hill, Faith",7th,Rap,70,Let's Make Love,4:11,60.0
"Hill, Faith",7th,Rap,168,Breathe,4:04,28.0
"Hill, Faith",8th,Rap,70,Let's Make Love,4:11,60.0
"Hill, Faith",8th,Rap,168,Breathe,4:04,28.0
"Hill, Faith",9th,Rap,70,Let's Make Love,4:11,57.0
"Hill, Faith",9th,Rap,168,Breathe,4:04,28.0
Hoku,10th,Pop,49,Another Dumb Blonde,3:47,41.0
Hoku,11th,Pop,49,Another Dumb Blonde,3:47,53.0
Hoku,12th,Pop,49,Another Dumb Blonde,3:47,56.0
Hoku,13th,Pop,49,Another Dumb Blonde,3:47,80.0
Hoku,14th,Pop,49,Another Dumb Blonde,3:47,100.0
Hoku,1st,Pop,49,Another Dumb Blonde,3:47,69.0
Hoku,2nd,Pop,49,Another Dumb Blonde,3:47,49.0
Hoku,3rd,Pop,49,Another Dumb Blonde,3:47,49.0
Hoku,4th,Pop,49,Another Dumb Blonde,3:47,34.0
Hoku,5th,Pop,49,Another Dumb Blonde,3:47,34.0
Hoku,6th,Pop,49,Another Dumb Blonde,3:47,34.0
Hoku,7th,Pop,49,Another Dumb Blonde,3:47,30.0
Hoku,8th,Pop,49,Another Dumb Blonde,3:47,27.0
Hoku,9th,Pop,49,Another Dumb Blonde,3:47,36.0
"Hollister, Dave",1st,Rock,0,Can't Stay,6:17,84.0
"Hollister, Dave",2nd,Rock,0,Can't Stay,6:17,84.0
"Hollister, Dave",3rd,Rock,0,Can't Stay,6:17,93.0
"Hollister, Dave",4th,Rock,0,Can't Stay,6:17,98.0
Hot Boys,10th,Rap,21,I Need A Hot Girl,4:16,90.0
Hot Boys,11th,Rap,21,I Need A Hot Girl,4:16,92.0
Hot Boys,12th,Rap,21,I Need A Hot Girl,4:16,95.0
Hot Boys,13th,Rap,21,I Need A Hot Girl,4:16,100.0
Hot Boys,1st,Rap,21,I Need A Hot Girl,4:16,77.0
Hot Boys,2nd,Rap,21,I Need A Hot Girl,4:16,75.0
Hot Boys,3rd,Rap,21,I Need A Hot Girl,4:16,71.0
Hot Boys,4th,Rap,21,I Need A Hot Girl,4:16,65.0
Hot Boys,5th,Rap,21,I Need A Hot Girl,4:16,65.0
Hot Boys,6th,Rap,21,I Need A Hot Girl,4:16,70.0
Hot Boys,7th,Rap,21,I Need A Hot Girl,4:16,69.0
Hot Boys,8th,Rap,21,I Need A Hot Girl,4:16,77.0
Hot Boys,9th,Rap,21,I Need A Hot Girl,4:16,79.0
"Houston, Whitney",10th,Rock,35,I Learned From The Best,4:18,73.0
"Houston, Whitney",10th,Rock,49,Could I Have This Kiss Forever,3:54,56.0
"Houston, Whitney",10th,Rock,126,My Love Is Your Love,4:16,7.0
"Houston, Whitney",11th,Rock,35,I Learned From The Best,4:18,82.0
"Houston, Whitney",11th,Rock,49,Could I Have This Kiss Forever,3:54,59.0
"Houston, Whitney",11th,Rock,126,My Love Is Your Love,4:16,8.0
"Houston, Whitney",12th,Rock,49,Could I Have This Kiss Forever,3:54,70.0
"Houston, Whitney",12th,Rock,126,My Love Is Your Love,4:16,8.0
"Houston, Whitney",13th,Rock,49,Could I Have This Kiss Forever,3:54,69.0
"Houston, Whitney",13th,Rock,126,My Love Is Your Love,4:16,6.0
"Houston, Whitney",14th,Rock,49,Could I Have This Kiss Forever,3:54,81.0
"Houston, Whitney",14th,Rock,126,My Love Is Your Love,4:16,6.0
"Houston, Whitney",15th,Rock,49,Could I Have This Kiss Forever,3:54,87.0
"Houston, Whitney",15th,Rock,126,My Love Is Your Love,4:16,5.0
"Houston, Whitney",16th,Rock,49,Could I Have This Kiss Forever,3:54,95.0
"Houston, Whitney",16th,Rock,126,My Love Is Your Love,4:16,5.0
"Houston, Whitney",17th,Rock,49,Could I Have This Kiss Forever,3:54,98.0
"Houston, Whitney",17th,Rock,126,My Love Is Your Love,4:16,5.0
"Houston, Whitney",18th,Rock,49,Could I Have This Kiss Forever,3:54,100.0
"Houston, Whitney",18th,Rock,126,My Love Is Your Love,4:16,5.0
"Houston, Whitney",19th,Rock,126,My Love Is Your Love,4:16,4.0
"Houston, Whitney",1st,Rock,28,"Same Script, Different Cast",4:45,71.0
"Houston, Whitney",1st,Rock,35,I Learned From The Best,4:18,83.0
"Houston, Whitney",1st,Rock,49,Could I Have This Kiss Forever,3:54,74.0
"Houston, Whitney",1st,Rock,126,My Love Is Your Love,4:16,81.0
"Houston, Whitney",20th,Rock,49,Could I Have This Kiss Forever,3:54,97.0
"Houston, Whitney",20th,Rock,126,My Love Is Your Love,4:16,6.0
"Houston, Whitney",21st,Rock,126,My Love Is Your Love,4:16,10.0
"Houston, Whitney",22nd,Rock,126,My Love Is Your Love,4:16,10.0
"Houston, Whitney",23rd,Rock,126,My Love Is Your Love,4:16,11.0
"Houston, Whitney",24th,Rock,126,My Love Is Your Love,4:16,20.0
"Houston, Whitney",25th,Rock,126,My Love Is Your Love,4:16,22.0
"Houston, Whitney",26th,Rock,126,My Love Is Your Love,4:16,27.0
"Houston, Whitney",27th,Rock,126,My Love Is Your Love,4:16,34.0
"Houston, Whitney",28th,Rock,126,My Love Is Your Love,4:16,49.0
"Houston, Whitney",2nd,Rock,28,"Same Script, Different Cast",4:45,71.0
"Houston, Whitney",2nd,Rock,35,I Learned From The Best,4:18,83.0
"Houston, Whitney",2nd,Rock,49,Could I Have This Kiss Forever,3:54,68.0
"Houston, Whitney",2nd,Rock,126,My Love Is Your Love,4:16,68.0
"Houston, Whitney",3rd,Rock,28,"Same Script, Different Cast",4:45,71.0
"Houston, Whitney",3rd,Rock,35,I Learned From The Best,4:18,83.0
"Houston, Whitney",3rd,Rock,49,Could I Have This Kiss Forever,3:54,68.0
"Houston, Whitney",3rd,Rock,126,My Love Is Your Love,4:16,44.0
"Houston, Whitney",4th,Rock,28,"Same Script, Different Cast",4:45,71.0
"Houston, Whitney",4th,Rock,35,I Learned From The Best,4:18,40.0
"Houston, Whitney",4th,Rock,49,Could I Have This Kiss Forever,3:54,67.0
"Houston, Whitney",4th,Rock,126,My Love Is Your Love,4:16,16.0
"Houston, Whitney",5th,Rock,28,"Same Script, Different Cast",4:45,70.0
"Houston, Whitney",5th,Rock,35,I Learned From The Best,4:18,28.0
"Houston, Whitney",5th,Rock,49,Could I Have This Kiss Forever,3:54,59.0
"Houston, Whitney",5th,Rock,126,My Love Is Your Love,4:16,11.0
"Houston, Whitney",6th,Rock,28,"Same Script, Different Cast",4:45,75.0
"Houston, Whitney",6th,Rock,35,I Learned From The Best,4:18,27.0
"Houston, Whitney",6th,Rock,49,Could I Have This Kiss Forever,3:54,59.0
"Houston, Whitney",6th,Rock,126,My Love Is Your Love,4:16,9.0
"Houston, Whitney",7th,Rock,28,"Same Script, Different Cast",4:45,77.0
"Houston, Whitney",7th,Rock,35,I Learned From The Best,4:18,28.0
"Houston, Whitney",7th,Rock,49,Could I Have This Kiss Forever,3:54,60.0
"Houston, Whitney",7th,Rock,126,My Love Is Your Love,4:16,8.0
"Houston, Whitney",8th,Rock,28,"Same Script, Different Cast",4:45,88.0
"Houston, Whitney",8th,Rock,35,I Learned From The Best,4:18,36.0
"Houston, Whitney",8th,Rock,49,Could I Have This Kiss Forever,3:54,52.0
"Houston, Whitney",8th,Rock,126,My Love Is Your Love,4:16,7.0
"Houston, Whitney",9th,Rock,28,"Same Script, Different Cast",4:45,91.0
"Houston, Whitney",9th,Rock,35,I Learned From The Best,4:18,53.0
"Houston, Whitney",9th,Rock,49,Could I Have This Kiss Forever,3:54,54.0
"Houston, Whitney",9th,Rock,126,My Love Is Your Love,4:16,8.0
IMx,10th,Rap,91,Stay The Night,3:37,34.0
IMx,11th,Rap,91,Stay The Night,3:37,40.0
IMx,12th,Rap,91,Stay The Night,3:37,36.0
IMx,13th,Rap,91,Stay The Night,3:37,36.0
IMx,14th,Rap,91,Stay The Night,3:37,23.0
IMx,15th,Rap,91,Stay The Night,3:37,41.0
IMx,16th,Rap,91,Stay The Night,3:37,62.0
IMx,17th,Rap,91,Stay The Night,3:37,70.0
IMx,18th,Rap,91,Stay The Night,3:37,71.0
IMx,19th,Rap,91,Stay The Night,3:37,79.0
IMx,1st,Rap,91,Stay The Night,3:37,84.0
IMx,20th,Rap,91,Stay The Night,3:37,78.0
IMx,2nd,Rap,91,Stay The Night,3:37,61.0
IMx,3rd,Rap,91,Stay The Night,3:37,45.0
IMx,4th,Rap,91,Stay The Night,3:37,43.0
IMx,5th,Rap,91,Stay The Night,3:37,40.0
IMx,6th,Rap,91,Stay The Night,3:37,38.0
IMx,7th,Rap,91,Stay The Night,3:37,36.0
IMx,8th,Rap,91,Stay The Night,3:37,31.0
IMx,9th,Rap,91,Stay The Night,3:37,34.0
Ice Cube,10th,Rap,42,You Can Do It,4:20,54.0
Ice Cube,11th,Rap,42,You Can Do It,4:20,73.0
Ice Cube,12th,Rap,42,You Can Do It,4:20,89.0
Ice Cube,1st,Rap,42,You Can Do It,4:20,86.0
Ice Cube,2nd,Rap,42,You Can Do It,4:20,66.0
Ice Cube,3rd,Rap,42,You Can Do It,4:20,50.0
Ice Cube,4th,Rap,42,You Can Do It,4:20,42.0
Ice Cube,5th,Rap,42,You Can Do It,4:20,42.0
Ice Cube,6th,Rap,42,You Can Do It,4:20,40.0
